水安宮,諸府千歲,臺中市南屯區水安街6號,,,24.1528576,120.6467362
保安宮,三府王爺,臺中市南屯區忠勇路73之1號,,,24.1459789,120.614223
成興宮,三府王爺,臺中市南屯區中和巷11號,,,24.117479,120.621115
春社里復興宮,楓府千歲,臺中市南屯區永春路45號,,,24.1390619,120.612362
天順宮,天上聖母,臺中市南屯區鎮和巷11號,,,24.126803,120.624176
善修佛堂,觀世音菩薩,臺中市南屯區萬和路二段36號,,,24.1402989,120.640206
廖壹善堂,觀世音菩薩,臺中市南屯區忠勇路59號,,,24.1445149,120.614512
南府堂,觀音佛祖,臺中市南屯區文心南六路256號,,,24.130934,120.649308
壽明宮,正一張府天師,臺中市南屯區忠勇路17之60號,,,24.130873,120.6093741
天慈大道院,彌勒佛祖,臺中市南屯區文心南三路1000號,,,24.1341752,120.6368916
千佛山大雲寺,釋迦牟尼佛,臺中市南屯區文心南二路130號,,,24.1359646,120.6456587
臺中汨音寺,地藏王菩薩,臺中市南屯區同安南巷12號,,,24.1295,120.611063
楓興宮,觀音佛祖,臺中市南屯區楓樹巷25號,,,24.117008,120.631856
犁頭店 福德廟,福德正神,臺中市南屯區萬和路一段56之11號,,,24.1376309,120.639391
田心福德廟,福德正神,臺中市南屯區田心北3巷1號,,,24.138755,120.641748
聖帥宮,中壇元帥,臺中市南屯區水碓巷24號,,,24.1268659,120.629692
鎮平里福德祠,福德正神,臺中市南屯區鎮和巷12之1號,,,24.127603,120.624319
新庄子永和宮,三府王爺,臺中市南屯區南屯路三段新生北巷11號,,,24.1398681,120.6381722
新庄子福德祠,福德正神,臺中市南屯區新生北巷11號,,,24.151329,120.625864
豐樂里福德廟,福德正神,臺中市南屯區文心南五路369號,,,24.1320635,120.6439378
黎明福德祠,福德正神,臺中市南屯區干城街202巷1弄1號,,,24.152619,120.628134
中和里福德宮,福德正神,臺中市南屯區中和巷39之6號,,,24.115967,120.623942
菩堤光精舍,阿彌陀佛,臺中市南屯區同安南巷2號,,,24.129571,120.610995
觀聖佛寺,觀世音菩薩,臺中市南屯區干城街216巷4號,,,24.151833,120.630179
寺廟有應公,地藏王菩薩,臺中市南屯區南屯路三段56號,,,24.1398681,120.6381722
永定里 福德祠,福德正神,臺中市南屯區永鎮巷13之9號,,,24.138467,120.633294
太元宮,中壇元帥,臺中市南屯區大英街589號,,,24.153953,120.648597
寶山禪寺,三寶佛,臺中市南屯區文心南五路350巷5號,,,24.132419,120.641889
太和宮,媽祖,臺中市太平區太平里太平19街11號,,,24.132376,120.717536
福德祠,福德正神,臺中市太平區太平里中南路13之1號,,,24.124189,120.715094
福德祠,福德正神,臺中市太平區新福里振福路215巷52號,,,24.1501195,120.705835
福德祠,土地公,臺中市太平區新光里新光路7之1號,,,24.1557405,120.7099086
慈光寺,釋迦牟尼佛,臺中市太平區坪林里坪林路50號,,,24.146697,120.739211
福嚴寺,釋迦牟尼佛,臺中市太平區頭汴里長龍路一段168號,,,24.1309413,120.741764
淨業精舍,釋迦牟尼佛,臺中市太平區光隆里18鄰7星5之2號,,,24.2332076,120.9417368
聖和宮,天上聖母,臺中市太平區頭汴里長龍路內城2巷15號,,,24.1208613,120.7542696
觀音座蓮寺,釋迦牟尼佛,臺中市太平區頭汴里長龍路北田巷261號,,,24.1229217,120.7507183
廣興宮,三府王爺,臺中市太平區興隆里興龍路56號,,,24.2332076,120.9417368
台中代金天仙宮府,金童仙子,臺中市太平區興隆里光興路240巷60號,,,24.119178,120.734774
天侯宮,張府天師,臺中市太平區中平里中平9街185巷15號,,,24.1225055,120.7217566
北天宮,玄天上帝,臺中市太平區中平里中平路156號,,,24.1257301,120.7181757
寶龍山慈恩巖,明明上帝,臺中市太平區東汴里山田路大湖巷19號,,,24.1174021,120.796821
護國清涼寺,西方三聖,臺中市太平區長龍路三段259號,,,24.1064218,120.7768792
佛恩寺,觀世音菩薩,臺中市太平區東汴里5鄰長龍路三段166號,,,24.10308,120.771693
淨德寺,釋迦牟尼佛,臺中市太平區黃竹里竹村路2巷28號,,,24.082753,120.7366979
願西精舍,西方三聖,臺中市太平區坪林路49之5號,,,24.145415,120.740079
佛光忍壽堂,三寶佛,臺中市太平區宜欣3街52號,,,24.143104,120.716196
玉林宮,三府王爺,臺中市太平區坪林路5號,,,24.1456938,120.7343159
聖安宮,雷府千歲,臺中市太平區宜欣里富平路30之2號,,,24.14127,120.71747
天威慈惠堂,瑤池金母,臺中市太平區頭汴里北田路中坑巷68號,,,24.2332076,120.9417368
華蓮究修院,黃帝觀世音,臺中市太平區東汴里長龍路二段328號,,,24.1173015,120.759004
華雨精舍,釋迦牟尼佛,臺中市太平區新光里振英路49號,,,24.1532374,120.7076908
南屏山空空堂,道濟禪師,臺中市太平區東汴里長龍路南國巷47號,,,24.1099269,120.7649012
開天宮,道德天尊,臺中市太平區坪林里坪林路50之20號,,,24.146697,120.739211
崇正寶宮,觀世音,臺中市太平區東平路766號,,,24.1335322,120.7172692
菩提淨園,釋迦牟尼佛,臺中市太平區東汴里長龍路四段148號,,,24.0958036,120.8080549
樂安宮,天上聖母,臺中市太平區新坪里育才路2-1號,,,24.1556,120.724285
天來寺,西方三聖,臺中市太平區東汴里6鄰長龍路四段1號,,,24.0958036,120.8080549
慈蓮堂,觀世音菩薩,臺中市太平區頭汴里長龍路一段內城1巷66號,,,24.1277109,120.749095
玉皇宮,玉皇大帝,臺中市太平區中興里東平路639號,,,24.1331299,120.715523
龍華山慈惠堂,瑤池金母,臺中市太平區長龍路二段南國巷48號,,,24.0954885,120.7750341
靈元監修院,九天玄女,臺中市太平區頭汴坑長龍路四段135巷39號,,,24.2332076,120.9417368
聖明堂,關聖帝君,臺中市太平區頭汴里長龍路二段256號,,,24.1173015,120.759004
龍奉宮,觀音大士,臺中市太平區頭汴里北田路中坑巷116號,,,24.2332076,120.9417368
靈仙宗道院,瑤池金母,臺中市太平區中山路四段262巷111號,,,24.148132,120.704409
開基太白仙宮,太白金仙,臺中市太平區頭汴里長龍路二段596巷7號,,,24.1173015,120.759004
慈興宮,天上聖母,臺中市太平區光華里大興13街93巷68號,,,24.1541624,120.7302924
北極殿,北極玄天上帝,臺中市太平區東汴里長龍路三段23巷11號,,,24.1086918,120.7668939
妙洸精舍,三寶佛,臺中市太平區長龍路一段169巷136號,,,24.1309582,120.7411181
四方太子宮,三太字,臺中市太平區北田路323巷45號,,,24.123616,120.752452
六佛茅蓬,南無本師釋迦牟尼佛,臺中市太平區東汴里5鄰長龍路三段50巷25號,,,24.104178,120.7686203
天明宮,張府天師,臺中市太平區宜昌路465巷18號,,,24.1385959,120.713886
奉天三聖宮,天上聖母,臺中市太平區宜信街52巷43弄64號,,,24.1361959,120.713734
福興宮,天上聖母,臺中市大里區新里里福興街1號,,,24.0980616,120.6774846
七將軍廟,七將軍爺,臺中市大里區新里里新興路26號,,,24.098856,120.677213
萬安宮,玄天上帝,臺中市大里區樹王里萬安路78號,,,24.107231,120.6677687
新興宮,天上聖母,臺中市大里區大里是東昇里新仁路二段162號,,,24.112077,120.6930641
振坤宮,天上聖母,臺中市大里區仁化里仁化路518號,,,24.096343,120.701867
碧岸寺,大準提菩薩,臺中市大里區健民里健行路181號,,,24.0891852,120.7307705
草湖太子宮,太子元帥,臺中市大里區東湖里東南路207巷36號,,,24.076807,120.693182
八天宮,南極仙翁,臺中市大里區夏田里頂厝路11號,,,24.0857296,120.6716667
天一宮,明明上帝,臺中市大里區東興里益民路二段347號,,,24.1162269,120.6839881
天師宮,張天師,臺中市大里區日新里福大路76巷2號,,,24.1211583,120.692229
草湖觀音廟,觀世音菩薩,臺中市大里區東湖里中興路一段泉水巷385號,,,24.0842863,120.6970787
鑑凡寺,釋迦牟尼佛,臺中市大里區新里里永隆1街80號,,,24.1052689,120.67871
妙光學舍,阿彌陀佛,臺中市大里區大明里東興路62巷23號,,,24.1164364,120.6804736
六桂花福德祠,福德正神,臺中市大里區東興里東明路291巷47號,,,24.1118433,120.6821222
仁化福德宮,福德正神,臺中市大里區仁德里慈德路177號,,,24.0945418,120.6982392
天祐宮,玉皇大帝,臺中市大里區樹王里樹王路405之3號,,,24.109661,120.664221
聖明宮,朱府千歲,臺中市大里區塗城里光正路2號,,,24.0860289,120.7122816
金城慈惠堂,西王金母,臺中市大里區塗城里健東路123號,,,24.085016,120.72547
盤古開基殿,盤古開天王,臺中市大里區大里里12鄰瓦?路38號,,,24.0946833,120.6703174
神農殿,神農大帝,臺中市大里區塗城里練武路58號,,,24.0892387,120.727703
蜜?講堂,千手千眼觀世音菩薩,臺中市大里區永大街335號,,,24.1108987,120.6784592
華嚴精舍,釋迦牟尼佛,臺中市大里區東興里21鄰大明路223巷40號,,,24.111551,120.67505
樹王里福德祠,福德正神,臺中市大里區樹王里福德路40號旁,,,24.106669,120.665962
金城宮,天上聖母,臺中市大里區塗城路923巷19號,,,24.0902124,120.6954211
竹仔坑竹興宮,玄天上帝,臺中市大里區健民里健行路224號,,,24.0891838,120.7307693
十九甲福德宮,福德正神,臺中市大里區立仁三路50之1號,,,24.1041318,120.7018171
瑞和宮,天上聖母,臺中市大里區瑞和街36號,,,24.0861279,120.7037561
慈修寺,觀音菩薩,臺中市大里區福大路43巷20弄13號,,,24.1218444,120.6948105
立仁福德祠,福德正神,臺中市大里區立仁里8鄰好來5街125巷20號,,,24.1023274,120.6961924
草湖福德祠,福德正神,臺中市大里區西湖里景庄街160號旁,,,24.0826336,120.6852769
三太子宮,太字元帥,臺中市大里區西湖里景庄街160號,,,24.0826336,120.6852769
長春福德祠,土地公,臺中市大里區東湖里26鄰長春路208號,,,24.0842516,120.6933177
佑福宮,天上聖母,臺中市大里區健民里健東1街60之10號,,,24.1261642,120.7239975
慈修寺,觀音菩薩,臺中市大里區福大路43巷20弄,,,24.1220776,120.6950536
百玄宮,玄天上帝,臺中市霧峰區甲寅村德維街5巷5號,,,24.0701028,120.7003714
霧峰靈山寺,釋迦牟尼佛,臺中市霧峰區甲寅村德維街98巷8號,,,24.0708104,120.7009069
本淨寺,阿彌陀佛,臺中市霧峰區桐林村民生路暗坑巷7號,,,24.046078,120.769803
護國寺,釋迦牟尼佛,臺中市霧峰區南柳村柳豐路298巷59號,,,24.0552971,120.6794506
慈覺院,觀音菩薩,臺中市霧峰區南柳村柳豐路323號,,,24.0509439,120.6844355
霧峰進南宮,孚佑帝君,臺中市霧峰區本鄉村1鄰成功路45號,,,24.0659528,120.7024465
聖賢宮,神農大帝,臺中市霧峰區中正村林森路767號,,,24.0656404,120.6959684
南天宮,天上聖母,臺中市霧峰區萊園路57巷2號,,,24.063514,120.7022769
南厝宮,天上聖母,臺中市霧峰區四德村四德北路45巷2號,,,24.0623102,120.6643718
福新宮,北極玄天上帝,臺中市霧峰區北勢村丁台路617號,,,24.0378542,120.6666282
萬佛寺,南無消災延壽藥師佛,臺中市霧峰區萊園路仁德巷7號,,,24.0592957,120.7033866
乾靈寺,釋迦牟尼佛,臺中市霧峰區錦榮村樟公巷6號,,,24.0630248,120.7080166
佛教霧峰佈教所,釋迦牟尼佛,臺中市霧峰區本鄉村曾厝街36號,,,24.06651,120.697551
萬慶宮,玉皇大帝,臺中市霧峰區舊正村光明路116巷39號,,,24.025394,120.690112
新登宮,天上聖母,臺中市霧峰區丁台村丁台路456巷17號,,,24.0490059,120.674176
佛光精舍,釋迦牟尼佛,臺中市霧峰區萊園路122巷12號,,,24.0637596,120.7017042
至誠宮,彌勒佛,臺中市霧峰區坑口村育德路51巷33號,,,24.0500632,120.6954822
新柳宮,天上聖母,臺中市霧峰區南柳村新厝巷46之1號,,,24.061957,120.6801428
復興宮,北極玄天上帝,臺中市霧峰區桐林村4鄰暗坑巷28號,,,24.0705164,120.7375809
福天宮,天上聖母,臺中市霧峰區桐林村民生路761號,,,24.0623659,120.7382827
龍德宮,天上聖母,臺中市霧峰區吉峰村吉峰東路96號,,,24.0761368,120.71344
福成宮,神農大帝,臺中市霧峰區五福村五福路230號,,,24.0712211,120.6662644
紫竹堂,道濟仙師,臺中市霧峰區桐林村民生路1028號,,,24.061926,120.7386116
武聖宮,關聖帝君,臺中市霧峰區桐林村中坑巷1之1號,,,24.05984,120.742303
福德正神廟,土地公,臺中市霧峰區甲寅村中正路1221巷50號,,,24.0728895,120.6948365
聖龍宮,萬善爺大將軍,臺中市霧峰區甲寅村自強路7號,,,24.0727993,120.7072288
靈隱寺,濟公禪師,臺中市霧峰區桐林村民生路1020號,,,24.061926,120.7386116
妙慧蘭若寺,釋迦如來,臺中市霧峰區桐林村5鄰民生路663號,,,24.0673746,120.7349439
福安宮,五府千歲,臺中市霧峰區 六 股村 六 股路190之4號,,,24.0034387,120.8291796
新埔福德祠,福德正神,臺中市霧峰區四德村新埔路224號,,,24.0759915,120.6735197
靈聖宮,媽祖,臺中市霧峰區錦州路459巷3號,,,24.0694775,120.7000453
祖師宮,清水祖師,臺中市霧峰區坑口村復興6街100號,,,24.0362441,120.7283951
仙峰宮,李府三元帥,臺中市霧峰區峰股村峰股路352號,,,24.0666667,120.7
慧緣禪寺,阿彌陀佛,臺中市霧峰區坑口村新生路124-3號,,,24.0445804,120.6938554
順天宮,玉皇上帝,臺中市霧峰區峰谷村峰谷路328號,,,24.0375966,120.7136656
寒山玉道院,三清道祖,臺中市霧峰區桐林村民生路1085-1號,,,24.0619268,120.7386134
